DATA;NIVEL;TIPO;CONTA;REDUZIDO;DESCRICAO;ANTERIOR;DEBITOS;CREDITOS;MOVIMENTO;SALDO ATUAL
30/07/2020;11;Passivo;2.1.2.8.8.0;47207;OUTROS DEBITOS;-1.042.455,56;10.692.863,65;-11.057.030,92;-364.167,27;-1.406.622,83
30/07/2020;13;Passivo;2.1.2.8.8.0.0;47212;OUTROS DEBITOS;-1.042.455,56;10.692.863,65;-11.057.030,92;-364.167,27;-1.406.622,83
30/07/2020;15;Passivo;2.1.2.8.8.0.0.0;47227;OUTROS DEBITOS;-1.042.455,56;10.692.863,65;-11.057.030,92;-364.167,27;-1.406.622,83
30/07/2020;17;Passivo;2.1.2.8.8.0.0.0.0;65323;OUTROS DEBITOS;-1.042.455,56;10.692.863,65;-11.057.030,92;-364.167,27;-1.406.622,83
30/07/2020;19;Passivo;2.1.2.8.8.0.0.0.0.0;65324;OUTROS DEBITOS;-1.042.455,56;10.692.863,65;-11.057.030,92;-364.167,27;-1.406.622,83
30/07/2020;24;Passivo;2.1.2.8.8.0.0.0.0.0.0002;10;VALORES A RECLASSIFICAR - CNI;-1.038.948,10;10.692.863,65;-11.057.030,92;-364.167,27;-1.403.115,37
30/07/2020;24;Passivo;2.1.2.8.8.0.0.0.0.0.0004;349;VALORES A IDENTIFICAR - CNI;-3.507,46;0;0;0;-3.507,46
30/07/2020;5;Passivo;2.1.6;216078;PROVISOES TEC SEG E RESSEGUROS;-72.636.858,72;7.530.115,04;-7.254.420,32;275.694,72;-72.361.164,00
30/07/2020;7;Passivo;2.1.6.1;216112;PROVISOES TECNICAS - DANOS;-61.739.609,04;6.691.442,54;-5.692.343,00;999.099,54;-60.740.509,50
30/07/2020;9;Passivo;2.1.6.1.1;216022;PROVISAO DE PREMIOS NAO GANHOS;-28.125.916,86;2.161.169,83;-48.285,12;2.112.884,71;-26.013.032,15
30/07/2020;11;Passivo;2.1.6.1.1.1;216031;DIRETO;-28.125.916,86;2.161.169,83;-48.285,12;2.112.884,71;-26.013.032,15
30/07/2020;13;Passivo;2.1.6.1.1.1.1;48304;RISCOS EMITIDOS;-27.565.923,22;2.121.963,40;-43.505,07;2.078.458,33;-25.487.464,89
30/07/2020;13;Passivo;2.1.6.1.1.1.2;262392;RISCOS VIGENTES NAO EMITIDOS;-559.993,64;39.206,43;-4.780,05;34.426,38;-525.567,26
30/07/2020;9;Passivo;2.1.6.1.5;200362;PROVISAO DE SINISTROS A LIQUIDAR;-27.546.078,64;4.278.837,28;-5.221.577,57;-942.740,29;-28.488.818,93
30/07/2020;11;Passivo;2.1.6.1.5.1;200371;ADMINISTRATIVAS;-12.971.358,71;3.896.596,73;-4.218.012,96;-321.416,23;-13.292.774,94
30/07/2020;13;Passivo;2.1.6.1.5.1.1;215808;DIRETO;-12.971.358,71;3.896.596,73;-4.218.012,96;-321.416,23;-13.292.774,94
30/07/2020;11;Passivo;2.1.6.1.5.2;120630;JUDICIAIS;-11.726.355,32;376.863,80;-671.433,63;-294.569,83;-12.020.925,15
30/07/2020;13;Passivo;2.1.6.1.5.2.1;120631;DIRETO;-11.044.435,98;376.863,80;-644.315,36;-267.451,56;-11.311.887,54
30/07/2020;13;Passivo;2.1.6.1.5.2.6;120633;RETROCESSOES;-681.919,34;0;-27.118,27;-27.118,27;-709.037,61
30/07/2020;15;Passivo;2.1.6.1.5.2.6.1;215401;RESSEGURADORA LOCAL;-681.919,34;0;-27.118,27;-27.118,27;-709.037,61
30/07/2020;11;Passivo;2.1.6.1.5.5;200407;IBNER;-2.848.364,61;5.376,75;-332.130,98;-326.754,23;-3.175.118,84
30/07/2020;13;Passivo;2.1.6.1.5.5.2;216180;JUDICIAL;-2.848.364,61;5.376,75;-332.130,98;-326.754,23;-3.175.118,84
30/07/2020;15;Passivo;2.1.6.1.5.5.2.1;528;DIRETO;-2.848.364,61;5.376,75;-332.130,98;-326.754,23;-3.175.118,84
30/07/2020;9;Passivo;2.1.6.1.6;230251;PROV.SINISTROS OCORRIDOS NAO AVISADOS;-4.219.400,02;69.875,57;-12.846,76;57.028,81;-4.162.371,21
30/07/2020;11;Passivo;2.1.6.1.6.1;230260;ADMINISTRATIVO;-3.768.530,25;61.904,14;-12.647,21;49.256,93;-3.719.273,32
30/07/2020;13;Passivo;2.1.6.1.6.1.1;216124;DIRETO;-3.768.530,25;61.904,14;-12.647,21;49.256,93;-3.719.273,32
30/07/2020;11;Passivo;2.1.6.1.6.2;216663;JUDICIAIS;-450.869,77;7.971,43;-199,55;7.771,88;-443.097,89
30/07/2020;13;Passivo;2.1.6.1.6.2.1;216664;DIRETO;-450.869,77;7.971,43;-199,55;7.771,88;-443.097,89
30/07/2020;9;Passivo;2.1.6.1.7;306;PROVISÃO DE DESPESAS RELACIONADAS;-1.769.496,90;181.559,86;-403.922,92;-222.363,06;-1.991.859,96
30/07/2020;11;Passivo;2.1.6.1.7.1;307;ADMINISTRATIVOS;-168.452,04;155.420,99;-110.300,24;45.120,75;-123.331,29
30/07/2020;13;Passivo;2.1.6.1.7.1.1;308;DIRETO;-168.452,04;155.420,99;-110.300,24;45.120,75;-123.331,29
30/07/2020;11;Passivo;2.1.6.1.7.2;64;JUDICIAL;-942.113,88;19.170,76;-251.908,20;-232.737,44;-1.174.851,32
30/07/2020;13;Passivo;2.1.6.1.7.2.1;65;DIRETO;-942.113,88;19.170,76;-251.908,20;-232.737,44;-1.174.851,32
30/07/2020;11;Passivo;2.1.6.1.7.3;67;DESPESAS RELACIONADAS DO IBNR;-447.560,12;6.707,77;-3.635,77;3.072,00;-444.488,12
30/07/2020;13;Passivo;2.1.6.1.7.3.1;68;ADMINISTRATIVO - ALAE;-296.092,78;3.973,94;-3.480,14;493,8;-295.598,98
30/07/2020;13;Passivo;2.1.6.1.7.3.2;69;JUDICIAL - ALAE;-31.269,72;514,74;-84,87;429,87;-30.839,85
30/07/2020;13;Passivo;2.1.6.1.7.3.3;576;ADMINISTRATIVO - ULAE;-105.778,72;1.955,77;-42,89;1.912,88;-103.865,84
30/07/2020;13;Passivo;2.1.6.1.7.3.4;584;JUDICIAL - ULAE;-14.418,90;263,32;-27,87;235,45;-14.183,45
30/07/2020;11;Passivo;2.1.6.1.7.8;621;DESPESAS RELACIONADAS DO IBNER;-211.370,86;260,34;-38.078,71;-37.818,37;-249.189,23
30/07/2020;13;Passivo;2.1.6.1.7.8.2;623;DESP RELAC IBNER - JUD - ALAE;-105.326,85;125,54;-23.499,01;-23.373,47;-128.700,32
30/07/2020;13;Passivo;2.1.6.1.7.8.4;614;DESP RELAC IBNER - JUD - ULAE;-106.044,01;134,8;-14.579,70;-14.444,90;-120.488,91
30/07/2020;9;Passivo;2.1.6.1.9;43869;OUTRAS PROVISOES;-78.716,62;0;-5.710,63;-5.710,63;-84.427,25
30/07/2020;11;Passivo;2.1.6.1.9.2;120637;OUTRAS PROVISOES;-78.716,62;0;-5.710,63;-5.710,63;-84.427,25
30/07/2020;13;Passivo;2.1.6.1.9.2.1;120638;DIRETO - PROV VLRS A REGULARIZAR;-78.716,62;0;-5.710,63;-5.710,63;-84.427,25
30/07/2020;7;Passivo;2.1.6.2;43;PROVISÕES TÉCNICAS - PESSOAS;-10.897.249,68;838.672,50;-1.562.077,32;-723.404,82;-11.620.654,50
30/07/2020;9;Passivo;2.1.6.2.1;44;PROVISÃO DE PRÊMIOS NÃO GANHO;-2.230.026,04;159.498,18;-1.701,63;157.796,55;-2.072.229,49
30/07/2020;11;Passivo;2.1.6.2.1.1;45;DIRETO;-2.230.026,04;159.498,18;-1.701,63;157.796,55;-2.072.229,49
30/07/2020;13;Passivo;2.1.6.2.1.1.1;46;RISCOS EMITIDOS;-2.167.414,17;150.569,57;0;150.569,57;-2.016.844,60
30/07/2020;13;Passivo;2.1.6.2.1.1.2;47;RISCOS VIGENTES NÃO EMITIDOS;-62.611,87;8.928,61;-1.701,63;7.226,98;-55.384,89
30/07/2020;9;Passivo;2.1.6.2.5;70;PROVISÃO DE SINISTROS A LIQUIDAR;-6.126.482,73;624.850,76;-1.351.455,42;-726.604,66;-6.853.087,39
30/07/2020;11;Passivo;2.1.6.2.5.1;71;ADMINISTRATIVAS;-1.653.987,49;587.850,86;-1.262.340,24;-674.489,38;-2.328.476,87
30/07/2020;13;Passivo;2.1.6.2.5.1.1;72;DIRETO;-1.653.987,49;587.850,86;-1.262.340,24;-674.489,38;-2.328.476,87
30/07/2020;11;Passivo;2.1.6.2.5.2;77;JUDICIAIS;-4.169.561,33;36.999,90;-87.348,03;-50.348,13;-4.219.909,46
30/07/2020;13;Passivo;2.1.6.2.5.2.1;78;DIRETO;-4.169.561,33;36.999,90;-87.348,03;-50.348,13;-4.219.909,46
30/07/2020;11;Passivo;2.1.6.2.5.3;89;IBNER;-302.933,91;0;-1.767,15;-1.767,15;-304.701,06
30/07/2020;13;Passivo;2.1.6.2.5.3.2;96;JUDICIAL;-302.933,91;0;-1.767,15;-1.767,15;-304.701,06
30/07/2020;9;Passivo;2.1.6.2.6;48;PROV SINISTROS OCORR Ñ AVISADOS;-2.306.207,38;52.193,94;-195.271,70;-143.077,76;-2.449.285,14
30/07/2020;11;Passivo;2.1.6.2.6.1;49;ADMINISTRATIVO;-1.314.970,13;47.531,34;-56.449,58;-8.918,24;-1.323.888,37
30/07/2020;13;Passivo;2.1.6.2.6.1.1;50;DIRETO;-1.314.970,13;47.531,34;-56.449,58;-8.918,24;-1.323.888,37
30/07/2020;11;Passivo;2.1.6.2.6.2;51;JUDICIAL;-991.237,25;4.662,60;-138.822,12;-134.159,52;-1.125.396,77
30/07/2020;13;Passivo;2.1.6.2.6.2.1;35;DIRETO;-991.237,25;4.662,60;-138.822,12;-134.159,52;-1.125.396,77
30/07/2020;9;Passivo;2.1.6.2.7;108;PROVISÃO DE DESPESAS RELACIONADAS;-164.309,94;2.129,62;-13.114,74;-10.985,12;-175.295,06
30/07/2020;11;Passivo;2.1.6.2.7.2;111;JUDICIAL;-90.706,43;1.000,00;-8.283,62;-7.283,62;-97.990,05
30/07/2020;13;Passivo;2.1.6.2.7.2.1;102;JUDICIAL;-90.706,43;1.000,00;-8.283,62;-7.283,62;-97.990,05
30/07/2020;11;Passivo;2.1.6.2.7.3;113;DESPESAS RELACIONADAS DO IBNR;-71.149,00;1.129,62;-4.816,80;-3.687,18;-74.836,18
30/07/2020;13;Passivo;2.1.6.2.7.3.1;115;ADMINISTRATIVA - ALAE;-28.842,73;435,75;-775,4;-339,65;-29.182,38
30/07/2020;13;Passivo;2.1.6.2.7.3.2;114;JUDICIAL - ALAE;-23.867,50;240,4;-1.879,41;-1.639,01;-25.506,51
30/07/2020;13;Passivo;2.1.6.2.7.3.3;617;ADMINISTRATIVO - ULAE;-9.967,00;447,67;-631,46;-183,79;-10.150,79
30/07/2020;13;Passivo;2.1.6.2.7.3.4;630;JUDICIAL - ULAE;-8.471,77;5,8;-1.530,53;-1.524,73;-9.996,50
30/07/2020;11;Passivo;2.1.6.2.7.8;624;DESPESAS RELACIONADAS DO IBNER;-2.454,51;0;-14,32;-14,32;-2.468,83
30/07/2020;13;Passivo;2.1.6.2.7.8.2;626;DESP RELAC IBNER - JUD - ALAE;-2.454,51;0;-14,32;-14,32;-2.468,83
30/07/2020;9;Passivo;2.1.6.2.9;124;OUTRAS PROVISÕES;-70.223,59;0;-533,83;-533,83;-70.757,42
30/07/2020;11;Passivo;2.1.6.2.9.1;126;OUTRAS PROV - PROV VLRS A REGULARIZAR;-70.223,59;0;-533,83;-533,83;-70.757,42
30/07/2020;13;Passivo;2.1.6.2.9.1.1;127;DIRETO;-70.223,59;0;-533,83;-533,83;-70.757,42
30/07/2020;3;Passivo;2.2;201190;PASSIVO NAO CIRCULANTE;-4.048.118,98;316,5;-2.338,58;-2.022,08;-4.050.141,06
30/07/2020;5;Passivo;2.2.8;48433;OUTROS DEBITOS;-4.048.118,98;316,5;-2.338,58;-2.022,08;-4.050.141,06
30/07/2020;7;Passivo;2.2.8.2;48502;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;9;Passivo;2.2.8.2.1;48517;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;11;Passivo;2.2.8.2.1.0;48606;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;13;Passivo;2.2.8.2.1.0.0;48611;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;15;Passivo;2.2.8.2.1.0.0.0;48626;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;17;Passivo;2.2.8.2.1.0.0.0.0;65349;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;19;Passivo;2.2.8.2.1.0.0.0.0.0;65350;PROVISOES FISCAIS;-3.885.048,23;0;0;0;-3.885.048,23
30/07/2020;24;Passivo;2.2.8.2.1.0.0.0.0.0.0003;235842;CSLL EXERCICIOS ANTERIORES;-1.555.641,07;0;0;0;-1.555.641,07
30/07/2020;24;Passivo;2.2.8.2.1.0.0.0.0.0.0004;235960;PROV. PERDA DEP. JUD. PROC. DPVAT;-2.329.407,16;0;0;0;-2.329.407,16
30/07/2020;7;Passivo;2.2.8.4;48542;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;9;Passivo;2.2.8.4.1;48557;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;11;Passivo;2.2.8.4.1.0;48631;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;13;Passivo;2.2.8.4.1.0.0;48646;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;15;Passivo;2.2.8.4.1.0.0.0;48651;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;17;Passivo;2.2.8.4.1.0.0.0.0;65353;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;19;Passivo;2.2.8.4.1.0.0.0.0.0;65354;PROVISOES CIVEIS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;24;Passivo;2.2.8.4.1.0.0.0.0.0.0003;235905;PROVISOES ACOES CONTRARIAS;-163.070,75;316,5;-2.338,58;-2.022,08;-165.092,83
30/07/2020;3;Passivo;2.4;201406;PATRIMONIO LIQUIDO OU PATRIMONIO SOCIAL;-103.938.977,36;3.004,49;-6.230,88;-3.226,39;-103.942.203,75
30/07/2020;5;Passivo;2.4.1;201415;PATRIMONIO LIQUIDO;-103.938.977,36;3.004,49;-6.230,88;-3.226,39;-103.942.203,75
30/07/2020;7;Passivo;2.4.1.1;201424;CAPITAL SOCIAL;-43.611.320,48;0;0;0;-43.611.320,48
30/07/2020;9;Passivo;2.4.1.1.1;201433;CAPITAL NACIONAL;-43.611.320,48;0;0;0;-43.611.320,48
30/07/2020;11;Passivo;2.4.1.1.1.1;250006;ACOES ORDINARIAS;-43.611.320,48;0;0;0;-43.611.320,48
30/07/2020;7;Passivo;2.4.1.4;201498;RESERVAS DE REAVALIACAO;-312,98;20,92;0;20,92;-292,06
30/07/2020;9;Passivo;2.4.1.4.1;228417;RESERVAS DE REAVALIACAO - IMOVEIS;-312,98;20,92;0;20,92;-292,06
30/07/2020;7;Passivo;2.4.1.5;201505;RESERVAS DE LUCROS;-60.325.994,66;0;0;0;-60.325.994,66
30/07/2020;9;Passivo;2.4.1.5.1;201514;RESERVA LEGAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;11;Passivo;2.4.1.5.1.0;2527;RESERVA LEGAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;13;Passivo;2.4.1.5.1.0.0;2528;RESERVA LEGAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;15;Passivo;2.4.1.5.1.0.0.0;2529;RESERVA LEGAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;17;Passivo;2.4.1.5.1.0.0.0.0;65361;RESERVA LEGAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;19;Passivo;2.4.1.5.1.0.0.0.0.0;65362;RESERVA LEGAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;24;Passivo;2.4.1.5.1.0.0.0.0.0.0003;240160;EXERCICIO ATUAL;-3.955.770,01;0;0;0;-3.955.770,01
30/07/2020;9;Passivo;2.4.1.5.8;201523;OUTRAS RESERVAS DE LUCROS;-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;11;Passivo;2.4.1.5.8.0;259422;OUTRAS RESERVAS DE LUCROS (RS);-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;13;Passivo;2.4.1.5.8.0.0;50946;OUTRAS RESERVAS DE LUCROS;-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;15;Passivo;2.4.1.5.8.0.0.0;50951;OUTRAS RESERVAS DE LUCROS;-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;17;Passivo;2.4.1.5.8.0.0.0.0;65367;OUTRAS RESERVAS DE LUCROS;-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;19;Passivo;2.4.1.5.8.0.0.0.0.0;65368;OUTRAS RESERVAS DE LUCROS;-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;24;Passivo;2.4.1.5.8.0.0.0.0.0.0003;112;RESERVA DE RETENÇÃO DE LUCROS;-56.370.224,65;0;0;0;-56.370.224,65
30/07/2020;7;Passivo;2.4.1.6;240170;AJUSTES COM TIT VALORES MOBILIARIOS;-1.374,83;2.983,57;-6.209,96;-3.226,39;-4.601,22
30/07/2020;9;Passivo;2.4.1.6.1;251140;GANHOS/PERDAS NA REAL TIT VAL MOBIL;-1.374,83;2.983,57;-6.209,96;-3.226,39;-4.601,22
30/07/2020;7;Passivo;2.4.1.8;201541;LUCROS OU PREJUIZOS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;9;Passivo;2.4.1.8.1;201550;LUCROS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;11;Passivo;2.4.1.8.1.0;2547;LUCROS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;13;Passivo;2.4.1.8.1.0.0;2548;LUCROS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;15;Passivo;2.4.1.8.1.0.0.0;2549;LUCROS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;17;Passivo;2.4.1.8.1.0.0.0.0;65369;LUCROS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;19;Passivo;2.4.1.8.1.0.0.0.0.0;65370;LUCROS ACUMULADOS;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;24;Passivo;2.4.1.8.1.0.0.0.0.0.0002;250250;EXERCICIO ATUAL;-41,84;0;-20,92;-20,92;-62,76
30/07/2020;7;Passivo;2.4.1.9;228516;ACOES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;9;Passivo;2.4.1.9.1;228525;ACOES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;11;Passivo;2.4.1.9.1.0;473;AÇÕES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;13;Passivo;2.4.1.9.1.0.0;478;AÇÕES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;15;Passivo;2.4.1.9.1.0.0.0;479;AÇÕES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;17;Passivo;2.4.1.9.1.0.0.0.0;483;AÇOES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;19;Passivo;2.4.1.9.1.0.0.0.0.0;484;AÇÕES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;24;Passivo;2.4.1.9.1.0.0.0.0.0.0001;488;AÇÕES EM TESOURARIA;67,43;0;0;0;67,43
30/07/2020;1;Resultado;3;300000;CONTAS DE RESULTADO;-346.810,20;30.504.373,33;-26.959.227,37;3.545.145,96;3.198.335,76
30/07/2020;3;Resultado;3.1;305682;OPERACOES DE SEGUROS;-5.604.879,93;24.007.020,83;-25.626.490,65;-1.619.469,82;-7.224.349,75
30/07/2020;5;Resultado;3.1.1;300019;PREMIOS GANHOS;-20.324.867,79;4.546.077,12;-14.561.580,33;-10.015.503,21;-30.340.371,00
30/07/2020;7;Resultado;3.1.1.1;300028;PRÊMIOS EMITIDOS;-19.906.712,58;4.489.845,91;-12.240.912,32;-7.751.066,41;-27.657.778,99
30/07/2020;9;Resultado;3.1.1.1.1;300037;PRÊMIOS DE SEGUROS;-19.906.712,58;4.489.845,91;-12.240.912,32;-7.751.066,41;-27.657.778,99
30/07/2020;11;Resultado;3.1.1.1.1.1;317634;DIRETOS;-19.946.659,46;4.434.373,24;-12.163.089,52;-7.728.716,28;-27.675.375,74
30/07/2020;13;Resultado;3.1.1.1.1.1.1;311111;PREMIOS - RISCOS EMITIDOS;-24.591.721,42;0;-12.163.089,52;-12.163.089,52;-36.754.810,94
30/07/2020;13;Resultado;3.1.1.1.1.1.5;311113;PREMIOS CANCELADOS;4.424.031,91;4.412.258,31;0;4.412.258,31;8.836.290,22
30/07/2020;13;Resultado;3.1.1.1.1.1.6;311118;PREMIOS RESTITUIDOS;221.030,05;22.114,93;0;22.114,93;243.144,98
30/07/2020;11;Resultado;3.1.1.1.1.5;311133;PREMIOS - RISCOS VIGENTES NAO EMITIDOS;39.946,88;55.472,67;-77.822,80;-22.350,13;17.596,75
30/07/2020;13;Resultado;3.1.1.1.1.5.1;311134;PREMIOS;39.946,88;55.472,67;-77.822,80;-22.350,13;17.596,75
30/07/2020;7;Resultado;3.1.1.8;311801;VARIACAO DAS PROVISOES TECNICAS;-418.155,21;56.231,21;-2.320.668,01;-2.264.436,80;-2.682.592,01
30/07/2020;9;Resultado;3.1.1.8.1;311802;PROVISAO DE PREMIO NAO GANHO;-452.797,77;49.986,75;-2.320.668,01;-2.270.681,26;-2.723.479,03
30/07/2020;11;Resultado;3.1.1.8.1.1;311803;DIRETO;-393.287,60;43.505,07;-2.272.532,97;-2.229.027,90;-2.622.315,50
30/07/2020;11;Resultado;3.1.1.8.1.5;311805;PREMIOS - RISCOS VIGENTES NAO EMITIDOS;-59.510,17;6.481,68;-48.135,04;-41.653,36;-101.163,53
30/07/2020;9;Resultado;3.1.1.8.8;311884;OUTRAS PROVISOES TECNICAS;34.642,56;6.244,46;0;6.244,46;40.887,02
30/07/2020;11;Resultado;3.1.1.8.8.9;311905;OUTRAS PROV - PROV VLRS A REGULARIZAR;34.642,56;6.244,46;0;6.244,46;40.887,02
30/07/2020;5;Resultado;3.1.3;301569;SINISTROS OCORRIDOS;8.248.161,53;6.956.293,04;-1.826.511,14;5.129.781,90;13.377.943,43
30/07/2020;7;Resultado;3.1.3.1;301578;SINISTROS;7.419.909,46;6.725.283,62;-1.617.327,34;5.107.956,28;12.527.865,74
30/07/2020;9;Resultado;3.1.3.1.1;301587;INDENIZACOES AVISADAS;7.151.575,84;6.358.912,92;-1.610.577,34;4.748.335,58;11.899.911,42
30/07/2020;11;Resultado;3.1.3.1.1.1;301596;ADMINISTRATIVAS;6.433.413,89;5.480.353,20;-1.424.142,01;4.056.211,19;10.489.625,08
30/07/2020;13;Resultado;3.1.3.1.1.1.1;319245;DIRETO;6.433.413,89;5.480.353,20;-1.424.142,01;4.056.211,19;10.489.625,08
30/07/2020;11;Resultado;3.1.3.1.1.2;48111;JUDICIAIS;406.818,13;506.568,56;-180.798,24;325.770,32;732.588,45
30/07/2020;13;Resultado;3.1.3.1.1.2.1;319902;DIRETO;406.818,13;506.568,56;-180.798,24;325.770,32;732.588,45
30/07/2020;11;Resultado;3.1.3.1.1.3;525;VARIAÇÃO DE SINISTROS IBNER - AJUSTE PSL;311.343,82;371.991,16;-5.637,09;366.354,07;677.697,89
30/07/2020;13;Resultado;3.1.3.1.1.3.1;526;DIRETO;175.789,89;333.898,13;-5.376,75;328.521,38;504.311,27
30/07/2020;13;Resultado;3.1.3.1.1.3.3;627;VARIAÇÃO PDR IBNER;135.553,93;38.093,03;-260,34;37.832,69;173.386,62
30/07/2020;15;Resultado;3.1.3.1.1.3.3.2;629;VARIAÇÃO PDR IBNER  - JUD;135.553,93;38.093,03;-260,34;37.832,69;173.386,62
30/07/2020;9;Resultado;3.1.3.1.3;255;DESPESAS COM SINISTROS;268.333,62;366.370,70;-6.750,00;359.620,70;627.954,32
30/07/2020;11;Resultado;3.1.3.1.3.1;256;ADMINISTRATIVA;197.784,29;110.300,24;0;110.300,24;308.084,53
30/07/2020;13;Resultado;3.1.3.1.3.1.1;257;DIRETO;197.784,29;110.300,24;0;110.300,24;308.084,53
30/07/2020;11;Resultado;3.1.3.1.3.2;125;JUDICIAIS;70.549,33;256.070,46;-6.750,00;249.320,46;319.869,79
30/07/2020;13;Resultado;3.1.3.1.3.2.1;130;DIRETO;70.549,33;256.070,46;-6.750,00;249.320,46;319.869,79
30/07/2020;7;Resultado;3.1.3.3;246;SALVADOS;-40.998,05;140;-23.927,80;-23.787,80;-64.785,85
30/07/2020;9;Resultado;3.1.3.3.1;247;SALVADOS;-40.998,05;140;-23.927,80;-23.787,80;-64.785,85
30/07/2020;11;Resultado;3.1.3.3.1.1;248;DIRETO;-40.998,05;140;-23.927,80;-23.787,80;-64.785,85
30/07/2020;7;Resultado;3.1.3.4;54700;RESSARCIMENTOS;-122.591,65;0;-55.349,10;-55.349,10;-177.940,75
30/07/2020;9;Resultado;3.1.3.4.1;54715;RESSARCIMENTOS;-122.591,65;0;-55.349,10;-55.349,10;-177.940,75
30/07/2020;11;Resultado;3.1.3.4.1.1;54720;DIRETO;-122.591,65;0;-55.349,10;-55.349,10;-177.940,75
30/07/2020;7;Resultado;3.1.3.5;328778;VARIAC PROV SINISTRO OCORR MAS NAO AVIS;696.499,60;208.118,46;-122.069,51;86.048,95;782.548,55
30/07/2020;9;Resultado;3.1.3.5.1;328787;PROV. SINISTROS OCORRIDOS NAO AVISADOS;696.499,60;208.118,46;-122.069,51;86.048,95;782.548,55
30/07/2020;11;Resultado;3.1.3.5.1.1;328796;DIRETO;696.499,60;208.118,46;-122.069,51;86.048,95;782.548,55
30/07/2020;7;Resultado;3.1.3.6;329253;VARIAÇÃO DE DESP RELACIONADAS DO IBNR;263.775,01;8.452,57;-7.837,39;615,18;264.390,19
30/07/2020;9;Resultado;3.1.3.6.1;329262;VARIAÇÃO DE DESP RELACIONADAS DO IBNR;263.775,01;8.452,57;-7.837,39;615,18;264.390,19
30/07/2020;11;Resultado;3.1.3.6.1.1;329271;DIRETO;263.775,01;8.452,57;-7.837,39;615,18;264.390,19
30/07/2020;13;Resultado;3.1.3.6.1.1.1;47574;DIRETO;263.775,01;8.452,57;-7.837,39;615,18;264.390,19
30/07/2020;15;Resultado;3.1.3.6.1.1.1.1;414;VAR DESP RELAC IBNR - ADMINISTRATIVO;216.723,42;4.929,89;-6.813,13;-1.883,24;214.840,18
30/07/2020;15;Resultado;3.1.3.6.1.1.1.2;426;VAR DESP RELAC IBNR - JUDICIAL;47.051,59;3.522,68;-1.024,26;2.498,42;49.550,01
30/07/2020;7;Resultado;3.1.3.7;297;SERVIÇOS DE ASSISTENCIA;31.567,16;14.298,39;0;14.298,39;45.865,55
30/07/2020;9;Resultado;3.1.3.7.1;299;ASSISTENCIA 24 HORAS;31.567,16;14.298,39;0;14.298,39;45.865,55
30/07/2020;5;Resultado;3.1.4;384810;CUSTO DE AQUISIÇÃO;3.729.297,38;2.740.508,43;-808.659,16;1.931.849,27;5.661.146,65
